movieId;title;genres;userId;rating;movie_indx
3176;Talented Mr. Ripley, The (1999);Drama|Mystery|Thriller;190;4.0;300
3186;Girl, Interrupted (1999);Drama;190;4.0;1058
3196;Stalag 17 (1953);Drama|War;190;3.0;1614
3198;Papillon (1973);Crime|Drama;190;4.0;1122
3201;Five Easy Pieces (1970);Drama;190;3.5;1951
3203;Dead Calm (1989);Thriller;190;4.0;1457
3210;Fast Times at Ridgemont High (1982);Comedy|Drama|Romance;190;3.0;622
3219;Pacific Heights (1990);Mystery|Thriller;190;3.0;1840
3247;Sister Act (1992);Comedy|Crime;190;4.0;712
3249;Hand That Rocks the Cradle, The (1992);Drama|Thriller;190;3.0;1720
3250;Alive (1993);Drama;190;3.0;1654
3252;Scent of a Woman (1992);Drama;190;4.0;681
3253;Wayne's World (1992);Comedy;190;4.0;314
3255;League of Their Own, A (1992);Comedy|Drama;190;4.0;460
3256;Patriot Games (1992);Action|Thriller;190;5.0;525
3257;Bodyguard, The (1992);Drama|Romance|Thriller;190;5.0;809
3260;Howards End (1992);Drama;190;3.0;1578
3261;Singles (1992);Comedy|Drama|Romance;190;3.0;1640
3263;White Men Can't Jump (1992);Comedy|Drama;190;4.0;886
3264;Buffy the Vampire Slayer (1992);Action|Comedy|Horror;190;4.0;1057
3269;Forever Young (1992);Drama|Romance|Sci-Fi;190;3.0;1528
3273;Scream 3 (2000);Comedy|Horror|Mystery|Thriller;190;5.0;824
3274;Single White Female (1992);Drama|Thriller;190;4.0;1648
3285;Beach, The (2000);Adventure|Drama;190;4.0;932
3298;Boiler Room (2000);Crime|Drama|Thriller;190;3.0;1126
3300;Pitch Black (2000);Horror|Sci-Fi|Thriller;190;3.0;705
3301;Whole Nine Yards, The (2000);Comedy|Crime;190;5.0;761
3316;Reindeer Games (2000);Action|Thriller;190;4.0;1826
3328;Ghost Dog: The Way of the Samurai (1999);Crime|Drama;190;4.0;1160
3334;Key Largo (1948);Crime|Drama|Film-Noir|Thriller;190;4.0;1620
3354;Mission to Mars (2000);Sci-Fi;190;5.0;785
3355;Ninth Gate, The (1999);Fantasy|Horror|Mystery|Thriller;190;4.0;1384
3358;Defending Your Life (1991);Comedy|Drama|Fantasy|Romance;190;1.0;1907
3359;Breaking Away (1979);Comedy|Drama;190;4.0;1493
3362;Dog Day Afternoon (1975);Crime|Drama;190;4.0;718
3363;American Graffiti (1973);Comedy|Drama;190;5.0;669
3365;Searchers, The (1956);Drama|Western;190;4.0;1953
3396;Muppet Movie, The (1979);Adventure|Children|Comedy|Musical;190;3.0;737
3408;Erin Brockovich (2000);Drama;190;5.0;221
3409;Final Destination (2000);Drama|Thriller;190;4.0;984
3418;Thelma & Louise (1991);Adventure|Crime|Drama;190;5.0;354
3438;Teenage Mutant Ninja Turtles (1990);Action|Children|Comedy|Fantasy|Sci-Fi;190;4.0;1011
3439;Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991);Action|Children|Fantasy;190;3.0;1707
3448;Good Morning, Vietnam (1987);Comedy|Drama|War;190;5.0;386
3452;Romeo Must Die (2000);Action|Crime|Romance|Thriller;190;3.0;1218
3468;Hustler, The (1961);Drama;190;5.0;1243
3471;Close Encounters of the Third Kind (1977);Adventure|Drama|Sci-Fi;190;5.0;280
3476;Jacob's Ladder (1990);Horror|Mystery;190;4.0;1004
3477;Empire Records (1995);Comedy|Drama;190;4.0;1650
3479;Ladyhawke (1985);Adventure|Fantasy|Romance;190;5.0;1296
3481;High Fidelity (2000);Comedy|Drama|Romance;190;4.0;223
3484;Skulls, The (2000);Thriller;190;3.0;1896
3489;Hook (1991);Adventure|Comedy|Fantasy;190;3.0;580
3499;Misery (1990);Drama|Horror|Thriller;190;4.0;510
3504;Network (1976);Comedy|Drama;190;5.0;963
3505;No Way Out (1987);Drama|Mystery|Thriller;190;5.0;1680
3508;Outlaw Josey Wales, The (1976);Action|Adventure|Drama|Thriller|Western;190;5.0;1460
3510;Frequency (2000);Drama|Thriller;190;4.0;639
3512;Return to Me (2000);Drama|Romance;190;5.0;1693
3513;Rules of Engagement (2000);Drama|Thriller;190;4.0;1782
3526;Parenthood (1989);Comedy|Drama;190;3.0;1020
3527;Predator (1987);Action|Sci-Fi|Thriller;190;5.0;260
3534;28 Days (2000);Drama;190;5.0;1076
3535;American Psycho (2000);Crime|Horror|Mystery|Thriller;190;4.0;551
3536;Keeping the Faith (2000);Comedy|Drama|Romance;190;5.0;1221
3543;Diner (1982);Comedy|Drama;190;3.0;1330
3551;Marathon Man (1976);Crime|Drama|Thriller;190;4.0;1358
3555;U-571 (2000);Action|Thriller|War;190;5.0;738
3578;Gladiator (2000);Action|Adventure|Drama;190;5.0;45
3591;Mr. Mom (1983);Comedy|Drama;190;3.0;1583
3593;Battlefield Earth (2000);Action|Sci-Fi;190;3.0;1235
3617;Road Trip (2000);Comedy;190;1.0;690
3623;Mission: Impossible II (2000);Action|Adventure|Thriller;190;5.0;214
3624;Shanghai Noon (2000);Action|Adventure|Comedy|Western;190;5.0;663
3635;Spy Who Loved Me, The (1977);Action|Adventure|Thriller;190;3.0;1186
3638;Moonraker (1979);Action|Adventure|Sci-Fi|Thriller;190;3.0;1074
3639;Man with the Golden Gun, The (1974);Action|Adventure|Thriller;190;4.0;1271
3646;Big Momma's House (2000);Comedy;190;3.0;1815
3654;Guns of Navarone, The (1961);Action|Adventure|Drama|War;190;5.0;1383
3668;Romeo and Juliet (1968);Drama|Romance;190;5.0;1622
3681;For a Few Dollars More (Per qualche dollaro in più) (1965);Action|Drama|Thriller|Western;190;5.0;1088
3686;Flatliners (1990);Horror|Sci-Fi|Thriller;190;4.0;1314
3688;Porky's (1982);Comedy;190;4.0;1859
3697;Predator 2 (1990);Action|Sci-Fi|Thriller;190;3.0;935
3698;Running Man, The (1987);Action|Sci-Fi;190;3.0;758
3699;Starman (1984);Adventure|Drama|Romance|Sci-Fi;190;5.0;1215
3701;Alien Nation (1988);Crime|Drama|Sci-Fi|Thriller;190;4.0;1852
3703;Road Warrior, The (Mad Max 2) (1981);Action|Adventure|Sci-Fi;190;4.0;541
3704;Mad Max Beyond Thunderdome (1985);Action|Adventure|Sci-Fi;190;4.0;916
3706;Angel Heart (1987);Film-Noir|Horror|Mystery|Thriller;190;4.0;1675
3717;Gone in 60 Seconds (2000);Action|Crime;190;4.0;485
3735;Serpico (1973);Crime|Drama;190;4.0;1198
3745;Titan A.E. (2000);Action|Adventure|Animation|Children|Sci-Fi;190;5.0;918
3751;Chicken Run (2000);Animation|Children|Comedy;190;3.0;210
3752;Me, Myself & Irene (2000);Adventure|Comedy;190;4.0;602
3753;Patriot, The (2000);Action|Drama|War;190;5.0;320
3755;Perfect Storm, The (2000);Drama|Thriller;190;4.0;469
3763;F/X (1986);Action|Crime|Thriller;190;5.0;1434
3785;Scary Movie (2000);Comedy|Horror;190;2.0;546
3791;Footloose (1984);Drama;190;3.0;1418
3793;X-Men (2000);Action|Adventure|Sci-Fi;190;4.0;81
3798;What Lies Beneath (2000);Drama|Horror|Mystery;190;4.0;823
3821;Nutty Professor II: The Klumps (2000);Comedy;190;2.0;1660
3825;Coyote Ugly (2000);Comedy|Drama|Romance;190;3.0;1210
3826;Hollow Man (2000);Horror|Sci-Fi|Thriller;190;3.0;698
3827;Space Cowboys (2000);Action|Adventure|Comedy|Sci-Fi;190;4.0;983
3836;Kelly's Heroes (1970);Action|Comedy|War;190;3.0;1943
3844;Steel Magnolias (1989);Drama;190;4.0;1503
3861;Replacements, The (2000);Comedy;190;4.0;1688
3863;Cell, The (2000);Drama|Horror|Thriller;190;5.0;616
3869;Naked Gun 2 1/2: The Smell of Fear, The (1991);Comedy;190;3.0;1080
3882;Bring It On (2000);Comedy;190;3.0;1105
3893;Nurse Betty (2000);Comedy|Crime|Drama|Romance|Thriller;190;5.0;1089
3897;Almost Famous (2000);Drama;190;5.0;184
3911;Best in Show (2000);Comedy;190;3.0;444
3917;Hellraiser (1987);Horror;190;5.0;1802
3948;Meet the Parents (2000);Comedy;190;3.0;228
3949;Requiem for a Dream (2000);Drama;190;3.0;262
3952;Contender, The (2000);Drama|Thriller;190;4.0;1741
3959;Time Machine, The (1960);Action|Adventure|Sci-Fi;190;5.0;1593
3967;Billy Elliot (2000);Drama;190;5.0;661
3969;Pay It Forward (2000);Drama;190;4.0;967
3972;Legend of Drunken Master, The (Jui kuen II) (1994);Action|Comedy;190;2.0;1563
3977;Charlie's Angels (2000);Action|Comedy;190;3.0;220
3978;Legend of Bagger Vance, The (2000);Drama|Romance;190;4.0;1594
3979;Little Nicky (2000);Comedy;190;2.0;1522
3980;Men of Honor (2000);Drama;190;3.0;1475
3981;Red Planet (2000);Action|Sci-Fi|Thriller;190;4.0;1389
3983;You Can Count on Me (2000);Drama|Romance;190;4.0;1581
3986;6th Day, The (2000);Action|Sci-Fi|Thriller;190;4.0;1070
3988;How the Grinch Stole Christmas (a.k.a. The Grinch) (2000);Children|Comedy|Fantasy;190;5.0;884
3993;Quills (2000);Drama|Romance;190;4.0;1706
3994;Unbreakable (2000);Drama|Sci-Fi;190;3.0;301
3996;Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000);Action|Drama|Romance;190;5.0;91
3999;Vertical Limit (2000);Action|Adventure;190;3.0;1501
4002;Planes, Trains & Automobiles (1987);Comedy;190;4.0;720
4007;Wall Street (1987);Drama;190;2.0;1092
4008;Born on the Fourth of July (1989);Drama|War;190;4.0;1246
4014;Chocolat (2000);Drama|Romance;190;4.0;447
4015;Dude, Where's My Car? (2000);Comedy|Sci-Fi;190;2.0;1003
4019;Finding Forrester (2000);Drama;190;4.0;849
4020;Gift, The (2000);Thriller;190;4.0;1751
4022;Cast Away (2000);Drama;190;4.0;174
4025;Miss Congeniality (2000);Comedy|Crime;190;4.0;515
4027;O Brother, Where Art Thou? (2000);Adventure|Comedy|Crime;190;4.0;168
4029;State and Main (2000);Comedy|Drama;190;4.0;1568
4033;Thirteen Days (2000);Drama|Thriller|War;190;4.0;1425
4034;Traffic (2000);Crime|Drama|Thriller;190;4.0;213
4036;Shadow of the Vampire (2000);Drama|Horror;190;3.0;1818
4041;Officer and a Gentleman, An (1982);Drama|Romance;190;4.0;1372
4054;Save the Last Dance (2001);Drama|Romance;190;4.0;1550
4069;Wedding Planner, The (2001);Comedy|Romance;190;4.0;1259
4084;Beverly Hills Cop II (1987);Action|Comedy|Crime|Thriller;190;4.0;1177
4085;Beverly Hills Cop (1984);Action|Comedy|Crime|Drama;190;5.0;433
4102;Eddie Murphy Raw (1987);Comedy|Documentary;190;3.0;1916
4103;Empire of the Sun (1987);Action|Adventure|Drama|War;190;5.0;1433
4121;Innerspace (1987);Action|Adventure|Comedy|Sci-Fi;190;4.0;1564
4128;Lost Boys, The (1987);Comedy|Horror|Thriller;190;4.0;900
4148;Hannibal (2001);Horror|Thriller;190;4.0;722
4161;Mexican, The (2001);Action|Comedy;190;4.0;1153
4214;Revenge of the Nerds (1984);Comedy;190;4.0;1481
4223;Enemy at the Gates (2001);Drama|War;190;4.0;700
4226;Memento (2000);Mystery|Thriller;190;4.0;61
4238;Along Came a Spider (2001);Action|Crime|Mystery|Thriller;190;4.0;1633
4246;Bridget Jones's Diary (2001);Comedy|Drama|Romance;190;4.0;365
4262;Scarface (1983);Action|Crime|Drama;190;4.0;435
4270;Mummy Returns, The (2001);Action|Adventure|Comedy|Thriller;190;4.0;651
4299;Knight's Tale, A (2001);Action|Comedy|Romance;190;4.0;889
4306;Shrek (2001);Adventure|Animation|Children|Comedy|Fantasy|Romance;190;5.0;54
4308;Moulin Rouge (2001);Drama|Musical|Romance;190;4.0;383
4310;Pearl Harbor (2001);Action|Drama|Romance|War;190;4.0;597
4321;City Slickers (1991);Comedy|Western;190;4.0;723
4326;Mississippi Burning (1988);Crime|Drama|Thriller;190;4.0;1227
4333;Throw Momma from the Train (1987);Comedy|Crime;190;2.0;1850
4343;Evolution (2001);Comedy|Sci-Fi;190;4.0;1078
4344;Swordfish (2001);Action|Crime|Drama;190;5.0;858
4351;Point Break (1991);Action|Crime|Thriller;190;5.0;1268
4367;Lara Croft: Tomb Raider (2001);Action|Adventure;190;5.0;708
4369;Fast and the Furious, The (2001);Action|Crime|Thriller;190;4.0;739
4378;Sexy Beast (2000);Comedy|Crime|Drama;190;3.0;1682
4388;Scary Movie 2 (2001);Comedy;190;2.0;1307
4446;Final Fantasy: The Spirits Within (2001);Adventure|Animation|Fantasy|Sci-Fi;190;4.0;786
4448;Score, The (2001);Action|Drama;190;5.0;1195
4467;Adventures of Baron Munchausen, The (1988);Adventure|Comedy|Fantasy;190;4.0;1420
4487;Cocktail (1988);Drama|Romance;190;3.0;1888
4499;Dirty Rotten Scoundrels (1988);Comedy;190;4.0;1228
4545;Short Circuit (1986);Comedy|Sci-Fi;190;3.0;1483
4558;Twins (1988);Comedy;190;3.0;1548
4571;Bill & Ted's Excellent Adventure (1989);Adventure|Comedy|Sci-Fi;190;3.0;574
4621;Look Who's Talking (1989);Comedy|Romance;190;3.0;1371
4623;Major League (1989);Comedy;190;4.0;1329
4638;Jurassic Park III (2001);Action|Adventure|Sci-Fi|Thriller;190;5.0;755
4639;America's Sweethearts (2001);Comedy|Romance;190;3.0;1277
4641;Ghost World (2001);Comedy|Drama;190;4.0;826
4643;Planet of the Apes (2001);Action|Adventure|Drama|Sci-Fi;190;4.0;562
4700;Princess Diaries, The (2001);Children|Comedy|Romance;190;3.0;1628
4701;Rush Hour 2 (2001);Action|Comedy;190;4.0;908
4720;Others, The (2001);Drama|Horror|Mystery|Thriller;190;3.0;458
4734;Jay and Silent Bob Strike Back (2001);Adventure|Comedy;190;3.0;807
4776;Training Day (2001);Crime|Drama|Thriller;190;4.0;603
4848;Mulholland Drive (2001);Crime|Drama|Film-Noir|Mystery|Thriller;190;4.0;497
4857;Fiddler on the Roof (1971);Drama|Musical;190;4.0;1547
4865;From Hell (2001);Crime|Horror|Mystery|Thriller;190;4.0;1133
4880;Life as a House (2001);Drama;190;5.0;1834
4886;Monsters, Inc. (2001);Adventure|Animation|Children|Comedy|Fantasy;190;4.0;107
4887;One, The (2001);Action|Sci-Fi|Thriller;190;4.0;1851
4896;Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001);Adventure|Children|Fantasy;190;4.0;199
4901;Spy Game (2001);Action|Crime|Drama|Thriller;190;5.0;928
4903;In the Bedroom (2001);Drama;190;4.0;1712
4958;Behind Enemy Lines (2001);Action|Drama|War;190;4.0;1592
4963;Ocean's Eleven (2001);Crime|Thriller;190;5.0;105
4975;Vanilla Sky (2001);Mystery|Romance|Sci-Fi|Thriller;190;5.0;585
4979;Royal Tenenbaums, The (2001);Comedy|Drama;190;3.0;340
4980;Bill & Ted's Bogus Journey (1991);Adventure|Comedy|Fantasy|Sci-Fi;190;3.0;1362
4992;Kate & Leopold (2001);Comedy|Romance;190;4.0;1589
4993;Lord of the Rings: The Fellowship of the Ring, The (2001);Adventure|Fantasy;190;5.0;33
4995;Beautiful Mind, A (2001);Drama|Romance;190;5.0;130
5010;Black Hawk Down (2001);Action|Drama|War;190;4.0;449
5013;Gosford Park (2001);Comedy|Drama|Mystery;190;4.0;806
5014;I Am Sam (2001);Drama;190;4.0;1515
5015;Monster's Ball (2001);Drama|Romance;190;4.0;990
5049;48 Hrs. (1982);Action|Comedy|Crime|Drama;190;5.0;1275
5060;M*A*S*H (a.k.a. MASH) (1970);Comedy|Drama|War;190;5.0;339
5064;The Count of Monte Cristo (2002);Action|Adventure|Drama|Romance|Thriller;190;4.0;936
5065;Mothman Prophecies, The (2002);Drama|Fantasy|Horror|Mystery|Thriller;190;4.0;1695
5152;We Were Soldiers (2002);Action|Drama|War;190;4.0;1445
5266;Panic Room (2002);Thriller;190;4.0;740
5267;Rookie, The (2002);Drama;190;5.0;1950
5299;My Big Fat Greek Wedding (2002);Comedy|Romance;190;4.0;450
5308;Three Men and a Baby (1987);Comedy;190;4.0;1508
5349;Spider-Man (2002);Action|Adventure|Sci-Fi|Thriller;190;4.0;115
5378;Star Wars: Episode II - Attack of the Clones (2002);Action|Adventure|Sci-Fi|IMAX;190;5.0;211
5418;Bourne Identity, The (2002);Action|Mystery|Thriller;190;4.0;158
5452;Look Who's Talking Now (1993);Children|Comedy|Romance;190;1.0;1938
5500;Top Secret! (1984);Comedy;190;4.0;1742
5541;Hot Shots! (1991);Action|Comedy|Romance|War;190;4.0;1625
5574;Transporter, The (2002);Action|Crime;190;3.5;1516
5693;Saturday Night Fever (1977);Comedy|Drama|Romance;190;4.0;1670
5952;Lord of the Rings: The Two Towers, The (2002);Adventure|Fantasy;190;5.0;40
5957;Two Weeks Notice (2002);Comedy|Romance;190;3.5;1794
6156;Shanghai Knights (2003);Action|Adventure|Comedy;190;3.5;1734
6378;Italian Job, The (2003);Action|Crime;190;5.0;483
6893;Italian Job, The (1969);Action|Comedy|Crime;190;4.0;1914
14;Nixon (1995);Drama;926;4.0;828
28;Persuasion (1995);Drama|Romance;926;4.0;1498
29;City of Lost Children, The (Cité des enfants perdus, La) (1995);Adventure|Drama|Fantasy|Mystery|Sci-Fi;926;5.0;564
39;Clueless (1995);Comedy|Romance;926;4.0;85
85;Angels and Insects (1995);Drama|Romance;926;4.0;1668
125;Flirting With Disaster (1996);Comedy;926;4.0;1369
144;Brothers McMullen, The (1995);Comedy;926;3.0;1117
162;Crumb (1994);Documentary;926;4.0;830
176;Living in Oblivion (1995);Comedy;926;4.0;1831
180;Mallrats (1995);Comedy|Romance;926;1.5;578
194;Smoke (1995);Comedy|Drama;926;3.0;844
215;Before Sunrise (1995);Drama|Romance;926;5.0;940
223;Clerks (1994);Comedy;926;3.5;106
233;Exotica (1994);Drama;926;3.0;1382
246;Hoop Dreams (1994);Documentary;926;4.5;437
247;Heavenly Creatures (1994);Crime|Drama;926;4.0;653
260;Star Wars: Episode IV - A New Hope (1977);Action|Adventure|Sci-Fi;926;4.5;5
272;Madness of King George, The (1994);Comedy|Drama;926;4.0;634
300;Quiz Show (1994);Drama;926;4.0;149
306;Three Colors: Red (Trois couleurs: Rouge) (1994);Drama;926;4.0;694
307;Three Colors: Blue (Trois couleurs: Bleu) (1993);Drama;926;4.0;753
308;Three Colors: White (Trzy kolory: Bialy) (1994);Comedy|Drama;926;3.0;971
314;Secret of Roan Inish, The (1994);Children|Drama|Fantasy|Mystery;926;3.0;1197
319;Shallow Grave (1994);Comedy|Drama|Thriller;926;3.0;703
339;While You Were Sleeping (1995);Comedy|Romance;926;1.5;120
348;Bullets Over Broadway (1994);Comedy;926;3.0;610
370;Naked Gun 33 1/3: The Final Insult (1994);Action|Comedy;926;3.5;274
372;Reality Bites (1994);Comedy|Drama|Romance;926;3.0;618
373;Red Rock West (1992);Thriller;926;3.5;1368
376;River Wild, The (1994);Action|Thriller;926;3.0;395
428;Bronx Tale, A (1993);Drama;926;4.0;1022
440;Dave (1993);Comedy|Romance;926;4.0;172
441;Dazed and Confused (1993);Comedy;926;4.5;612
446;Farewell My Concubine (Ba wang bie ji) (1993);Drama|Romance;926;4.0;1295
475;In the Name of the Father (1993);Drama;926;5.0;513
492;Manhattan Murder Mystery (1993);Comedy|Mystery;926;3.0;1511
529;Searching for Bobby Fischer (1993);Drama;926;4.0;413
532;Serial Mom (1994);Comedy|Crime|Horror;926;3.0;838
535;Short Cuts (1993);Drama;926;4.0;890
538;Six Degrees of Separation (1993);Drama;926;4.0;981
562;Welcome to the Dollhouse (1995);Comedy|Drama;926;4.0;805
588;Aladdin (1992);Adventure|Animation|Children|Comedy|Musical;926;4.5;25
595;Beauty and the Beast (1991);Animation|Children|Fantasy|Musical|Romance|IMAX;926;4.0;37
720;Wallace & Gromit: The Best of Aardman Animation (1996);Adventure|Animation|Comedy;926;4.0;599
745;Wallace & Gromit: A Close Shave (1995);Animation|Children|Comedy;926;4.0;363
778;Trainspotting (1996);Comedy|Crime|Drama;926;4.0;111
898;Philadelphia Story, The (1940);Comedy|Drama|Romance;926;5.0;766
903;Vertigo (1958);Drama|Mystery|Romance|Thriller;926;5.0;284
905;It Happened One Night (1934);Comedy|Romance;926;5.0;1184
908;North by Northwest (1959);Action|Adventure|Mystery|Romance|Thriller;926;5.0;231
920;Gone with the Wind (1939);Drama|Romance|War;926;4.0;267
922;Sunset Blvd. (a.k.a. Sunset Boulevard) (1950);Drama|Film-Noir|Romance;926;4.0;769
924;2001: A Space Odyssey (1968);Adventure|Drama|Sci-Fi;926;4.0;90
928;Rebecca (1940);Drama|Mystery|Romance|Thriller;926;4.0;1082
954;Mr. Smith Goes to Washington (1939);Drama;926;4.5;871
955;Bringing Up Baby (1938);Comedy|Romance;926;4.5;1129
1041;Secrets & Lies (1996);Drama;926;4.0;882
1057;Everyone Says I Love You (1996);Comedy|Musical|Romance;926;4.0;1447
1060;Swingers (1996);Comedy|Drama;926;3.0;470
1073;Willy Wonka & the Chocolate Factory (1971);Children|Comedy|Fantasy|Musical;926;4.0;71
1078;Bananas (1971);Comedy|War;926;4.0;1346
1079;Fish Called Wanda, A (1988);Comedy|Crime;926;4.0;164
1080;Monty Python's Life of Brian (1979);Comedy;926;3.0;150
1131;Jean de Florette (1986);Drama|Mystery;926;4.0;1466
1132;Manon of the Spring (Manon des sources) (1986);Drama;926;3.0;1523
1147;When We Were Kings (1996);Documentary;926;5.0;1301
1148;Wallace & Gromit: The Wrong Trousers (1993);Animation|Children|Comedy|Crime;926;4.0;251
1172;Cinema Paradiso (Nuovo cinema Paradiso) (1989);Drama;926;2.0;512
1175;Delicatessen (1991);Comedy|Drama|Romance;926;4.0;717
1178;Paths of Glory (1957);Drama|War;926;5.0;1350
1179;Grifters, The (1990);Crime|Drama|Film-Noir;926;4.0;752
1189;Thin Blue Line, The (1988);Documentary;926;5.0;1673
1197;Princess Bride, The (1987);Action|Adventure|Comedy|Fantasy|Romance;926;4.0;48
1211;Wings of Desire (Himmel über Berlin, Der) (1987);Drama|Fantasy|Romance;926;5.0;1331
1212;Third Man, The (1949);Film-Noir|Mystery|Thriller;926;4.0;767
1213;Goodfellas (1990);Crime|Drama;926;4.0;83
1218;Killer, The (Die xue shuang xiong) (1989);Action|Crime|Drama|Thriller;926;3.0;1608
1219;Psycho (1960);Crime|Horror;926;5.0;165
1223;Grand Day Out with Wallace and Gromit, A (1989);Adventure|Animation|Children|Comedy|Sci-Fi;926;4.0;642
1224;Henry V (1989);Action|Drama|Romance|War;926;4.5;1079
1228;Raging Bull (1980);Drama;926;4.0;476
1233;Boot, Das (Boat, The) (1981);Action|Drama|War;926;3.5;298
1245;Miller's Crossing (1990);Crime|Drama|Film-Noir|Thriller;926;4.0;821
1248;Touch of Evil (1958);Crime|Film-Noir|Thriller;926;4.0;1065
1251;8 1/2 (8½) (1963);Drama|Fantasy;926;2.0;1517
1252;Chinatown (1974);Crime|Film-Noir|Mystery|Thriller;926;4.5;245
1254;Treasure of the Sierra Madre, The (1948);Action|Adventure|Drama|Western;926;4.0;973
1257;Better Off Dead... (1985);Comedy|Romance;926;4.0;931
1259;Stand by Me (1986);Adventure|Drama;926;4.0;145
1260;M (1931);Crime|Film-Noir|Thriller;926;4.0;1175
1264;Diva (1981);Action|Drama|Mystery|Romance|Thriller;926;4.5;1690
1268;Pump Up the Volume (1990);Comedy|Drama;926;4.0;1489
1276;Cool Hand Luke (1967);Drama;926;4.5;392
1280;Raise the Red Lantern (Da hong deng long gao gao gua) (1991);Drama;926;4.5;1463
1289;Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983);Documentary;926;3.0;1652
1292;Being There (1979);Comedy|Drama;926;4.0;788
1295;Unbearable Lightness of Being, The (1988);Drama;926;4.5;1416
1296;Room with a View, A (1986);Drama|Romance;926;4.0;768
1300;My Life as a Dog (Mitt liv som hund) (1985);Comedy|Drama;926;4.5;1344
1305;Paris, Texas (1984);Drama|Romance;926;4.0;1837
1348;Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922);Horror;926;4.0;1298
1357;Shine (1996);Drama|Romance;926;4.0;609
1374;Star Trek II: The Wrath of Khan (1982);Action|Adventure|Sci-Fi|Thriller;926;4.0;222
1377;Batman Returns (1992);Action|Crime;926;2.0;325
1391;Mars Attacks! (1996);Action|Comedy|Sci-Fi;926;2.0;200
1394;Raising Arizona (1987);Comedy;926;4.0;235
1449;Waiting for Guffman (1996);Comedy;926;3.0;842
1483;Crash (1996);Drama|Thriller;926;2.0;1697
1485;Liar Liar (1997);Comedy;926;3.0;206
1500;Grosse Pointe Blank (1997);Comedy|Crime|Romance;926;4.0;264
1517;Austin Powers: International Man of Mystery (1997);Action|Adventure|Comedy;926;3.0;128
1537;Shall We Dance? (Shall We Dansu?) (1996);Comedy|Drama|Romance;926;4.0;1261
1544;Lost World: Jurassic Park, The (1997);Action|Adventure|Sci-Fi|Thriller;926;3.0;261
1562;Batman & Robin (1997);Action|Adventure|Fantasy|Thriller;926;2.0;506
1633;Ulee's Gold (1997);Drama;926;4.0;1811
1639;Chasing Amy (1997);Comedy|Drama|Romance;926;4.0;291
1643;Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997);Drama|Romance;926;4.0;1705
1682;Truman Show, The (1998);Comedy|Drama|Sci-Fi;926;3.0;100
1701;Deconstructing Harry (1997);Comedy|Drama;926;4.5;1524
1719;Sweet Hereafter, The (1997);Drama;926;5.0;1293
1721;Titanic (1997);Drama|Romance;926;4.0;51
1729;Jackie Brown (1997);Crime|Drama|Thriller;926;3.0;384
1732;Big Lebowski, The (1998);Comedy|Crime;926;3.0;147
1810;Primary Colors (1998);Comedy|Drama;926;4.0;1251
1883;Bulworth (1998);Comedy|Drama|Romance;926;4.0;985
1916;Buffalo '66 (a.k.a. Buffalo 66) (1998);Drama|Romance;926;3.0;1552
1921;Pi (1998);Drama|Sci-Fi|Thriller;926;4.0;502
1955;Kramer vs. Kramer (1979);Drama;926;4.0;1026
1960;Last Emperor, The (1987);Drama;926;4.0;713
1963;Take the Money and Run (1969);Comedy|Crime;926;4.0;1854
2018;Bambi (1942);Animation|Children|Drama;926;4.0;693
2019;Seven Samurai (Shichinin no samurai) (1954);Action|Adventure|Drama;926;5.0;382
2081;Little Mermaid, The (1989);Animation|Children|Comedy|Musical|Romance;926;4.0;273
2117;1984 (Nineteen Eighty-Four) (1984);Drama|Sci-Fi;926;4.5;1408
2132;Who's Afraid of Virginia Woolf? (1966);Drama;926;4.0;1519
2133;Adventures in Babysitting (1987);Adventure|Comedy;926;3.0;1086
2138;Watership Down (1978);Adventure|Animation|Children|Drama|Fantasy;926;3.0;1627
2146;St. Elmo's Fire (1985);Drama|Romance;926;3.0;1495
2186;Strangers on a Train (1951);Crime|Drama|Film-Noir|Thriller;926;4.0;974
2193;Willow (1988);Action|Adventure|Fantasy;926;4.0;500
2203;Shadow of a Doubt (1943);Crime|Drama|Thriller;926;4.0;1911
2208;Lady Vanishes, The (1938);Drama|Mystery|Thriller;926;4.0;1912
2247;Married to the Mob (1988);Comedy;926;4.0;1948
2300;Producers, The (1968);Comedy;926;4.5;776
2302;My Cousin Vinny (1992);Comedy;926;3.5;289
2303;Nashville (1975);Drama|Musical;926;3.0;1868
2318;Happiness (1998);Comedy|Drama;926;4.0;1148
2324;Life Is Beautiful (La Vita è bella) (1997);Comedy|Drama|Romance|War;926;4.0;187
2357;Central Station (Central do Brasil) (1998);Drama;926;3.0;1816
2360;Celebration, The (Festen) (1998);Drama;926;3.5;1870
2384;Babe: Pig in the City (1998);Adventure|Children|Drama;926;4.0;965
2409;Rocky II (1979);Action|Drama;926;4.0;934
2414;Young Sherlock Holmes (1985);Action|Adventure|Children|Fantasy|Mystery|Thriller;926;3.0;1689
2424;You've Got Mail (1998);Comedy|Romance;926;1.5;396
